country,year,maternal_education_standardized,u5mr_standardized,prop_urban_standardized,vitA_standardized,incidence_standardized,mcv1_standardized
LSO,2001,0.128266435,0.50362042,-1.201397624,0.970483509,0.938521855,-2.358068791
LTU,2001,1.856140428,-0.988004955,0.89801043,-1.465479698,0.448440545,-2.358068791
LVA,2001,1.763637402,-0.942574741,0.944208879,-1.457804297,0.373409443,-2.358068791
MAR,2001,-0.914431946,-0.385297443,0.303972767,0.044375297,0.757510645,-2.358068791
MDA,2001,1.555678678,-0.710880647,-0.120506284,-1.380501613,0.527641063,-2.358068791
MDG,2001,-0.362148446,0.382473182,-0.873213884,0.681750469,1.029953655,-2.358068791
MDV,2001,-0.761099205,-0.620020218,-0.807433746,-0.948579208,0.668713918,-2.358068791
MEX,2001,0.249840755,-0.733595754,1.262131276,-0.26218868,0.773251547,-2.358068791
MHL,2001,0.244262306,-0.506444682,0.99578445,0.709605328,1.036237636,-2.358068791
MKD,2001,1.075708446,-0.919859633,0.513546136,0.075967319,0.480218383,-2.358068791
MLI,2001,-1.480963821,1.598488589,-0.797754925,1.455798568,1.129361416,-2.358068791
MMR,2001,-0.520011805,0.175008536,-0.881413997,0.04973261,0.792679076,-2.358068791
MNG,2001,0.629256799,-0.258092842,0.508303441,0.060837549,0.703359441,-2.358068791
MOZ,2001,-1.176928746,1.294106152,-0.788703435,1.539435242,1.099223616,-2.358068791
MRT,2001,-0.699807746,0.553593656,-0.370228837,0.656879305,1.011176719,-2.358068791
MUS,2001,0.360675128,-0.87897244,-0.193545538,-1.079123965,0.595932832,-2.358068791
MWI,2001,-0.609150416,1.28653445,-1.441979069,1.690855236,1.119867359,-2.358068791
MYS,2001,0.391320434,-1.001634019,0.718907425,-1.31632474,0.724726123,-2.358068791
NAM,2001,0.140849182,-0.003683641,-0.626448748,-0.669715597,0.902959119,-2.358068791
NER,2001,-1.582159332,2.114878694,-1.371986851,1.216675946,1.238236363,-2.358068791
NGA,2001,-0.460724306,1.540943651,-0.502282016,0.521886725,1.120418159,-2.358068791
NIC,2001,-0.155297463,-0.591247749,0.378938824,-1.190995032,0.854818875,-2.358068791
NIU,2001,1.008458705,-0.501116447,-0.147039398,-0.635643681,1.136623858,-2.358068791
NPL,2001,-1.138852512,-0.014284025,-1.475630897,0.19633444,0.926200097,-2.358068791
NRU,2001,0.587554062,-0.518559405,2.380348812,-0.280600664,0.939345554,-2.358068791
OMN,2001,-0.053741039,-0.91077359,1.105477759,-0.944197806,0.795576285,-2.358068791
PAK,2001,-0.96892696,0.446075482,-0.613812509,-0.209328602,1.016972701,-2.358068791
PAN,2001,0.87536964,-0.759339542,0.699863448,-1.046929174,0.741758732,-2.358068791
PER,2001,0.595572759,-0.609419834,1.19057073,-0.560179814,0.795146242,-2.358068791
PHL,2001,0.824030731,-0.585190387,-0.037116068,0.195321944,0.876991719,-2.358068791
PLW,2001,1.267363031,-0.72148103,1.040235333,-0.623629743,0.511738099,-2.358068791
PNG,2001,-1.068523132,-0.085458027,-1.509910056,-0.799055507,0.907115108,-2.358068791
POL,2001,1.279599076,-1.010720062,0.66688376,-0.180344401,0.353505412,-2.358068791
PRK,2001,0.41879732,-0.355010633,0.565166517,-0.733385974,0.637807811,-2.358068791
PRY,2001,0.379789482,-0.642735325,0.407213529,-0.26369452,0.845690596,-2.358068791
QAT,2001,0.5113036,-0.962261167,2.223784914,-1.153140983,0.67443076,-2.358068791
ROU,2001,1.221031978,-0.833542226,0.267677187,-0.073410522,0.417464169,-2.358068791
RUS,2001,1.757582986,-0.866857716,1.186000176,-1.432961779,0.334448048,-2.358068791
RWA,2001,-0.807319616,1.391023943,-1.391299685,0.137726047,1.096482121,-2.358068791
SAU,2001,-0.228065084,-0.830513545,1.487611967,-1.025959471,0.822078612,-2.358068791
SDN,2001,-0.602755989,0.383987522,-0.642132024,-0.194336509,1.054302405,-2.358068791
SEN,2001,-1.246356526,0.717142428,-0.287421143,1.044294325,1.043750899,-2.358068791
SLB,2001,-0.723568176,-0.683622518,-1.374630603,-0.257884719,0.972041941,-2.358068791
SLE,2001,-1.252184231,2.178480994,-0.493409763,1.128032108,1.050990997,-2.358068791
SLV,2001,-0.151036783,-0.669993454,0.563956664,-0.22611162,0.886189577,-2.358068791
SOM,2001,-1.264275897,1.471283989,-0.59423082,1.097333793,1.205153505,-2.358068791
SRB,2001,1.394739147,-0.959232486,0.273950497,0.344080252,0.350571734,-2.358068791
STP,2001,-0.496025314,0.014488444,0.336011459,1.713235344,1.098365279,-2.358068791
SUR,2001,0.212783655,-0.688165539,0.879997068,-0.829543373,0.779606644,-2.358068791
SVK,2001,1.45207021,-1.001634019,0.416040972,-0.102181632,0.375484567,-2.358068791
SVN,2001,1.555543226,-1.06523632,0.174832197,-0.295198339,0.325626532,-2.358068791
SWZ,2001,0.058639985,0.609624254,-1.089911941,0.002996641,0.962681792,-2.358068791
SYC,2001,0.824153533,-0.936517379,0.168827743,-0.734224752,0.609248209,-2.358068791
SYR,2001,0.118117477,-0.809312778,0.243569752,-0.618947229,0.886007329,-2.358068791
TCD,2001,-1.524709263,1.589402546,-1.129568223,1.30776285,1.175072178,-2.358068791
TGO,2001,-0.94904224,0.618710297,-0.605926062,1.269425655,1.017215515,-2.358068791
THA,2001,0.323189462,-0.827484864,-0.642132024,-0.552737674,0.512666277,-2.358068791
TJK,2001,0.792364537,0.025088828,-0.913004594,0.131603732,0.906938489,-2.358068791
TKM,2001,0.627920178,-0.144517306,-0.033217654,-0.656181874,0.759352938,-2.358068791
TON,2001,0.568470531,-0.894115845,-1.068134593,-0.270783688,0.911590155,-2.358068791
TTO,2001,1.002392095,-0.724509711,0.396100808,-0.973654362,0.571978451,-2.358068791
TUN,2001,-0.14968817,-0.72148103,0.75905661,-1.350133666,0.604226559,-2.358068791
TUR,2001,0.370647058,-0.609419834,0.827256453,-0.407378669,0.721931203,-2.358068791
TUV,2001,0.10713098,-0.520073746,-0.020133321,-0.229316921,0.946882265,-2.358068791
TZA,2001,-0.427260341,0.701999024,-1.084579627,0.43542817,1.077475121,-2.358068791
UGA,2001,-0.468584383,0.965494268,-1.419439962,0.515086242,1.195880181,-2.358068791
UKR,2001,1.703320764,-0.880486781,0.909840101,-1.401119366,0.346289317,-2.358068791
UZB,2001,1.228593026,-0.274750588,-0.012202065,-0.662834802,0.731614226,-2.358068791
VCT,2001,0.270027055,-0.810827119,-0.059610366,-0.865254423,0.732326542,-2.358068791
VEN,2001,0.392963444,-0.827484864,1.835915109,-0.696403146,0.74934455,-2.358068791
VNM,2001,0.373395231,-0.712394987,-0.983176049,-0.458124998,0.635565192,-2.358068791
VUT,2001,-0.273393398,-0.715423668,-1.116887175,0.223813145,0.929031973,-2.358068791
WSM,2001,0.636516075,-0.832027885,-1.111734098,-0.087836348,0.951532169,-2.358068791
YEM,2001,-1.294177989,0.223467431,-0.900278737,0.621206003,1.045906245,-2.358068791
ZAF,2001,0.638078534,-0.036999132,0.470036249,-0.250203777,0.715073051,-2.358068791
ZMB,2001,-0.086682361,1.080584144,-0.532169858,1.193270599,1.132130424,-2.358068791
ZWE,2001,0.270123967,0.276469348,-0.569451244,0.264197581,1.039028012,-2.358068791
AFG,2002,-1.487616517,0.6898843,-1.103085892,0.221438498,1.175413999,-2.358068791
AGO,2002,-0.957057394,1.755979999,0.250156728,0.682105846,1.122093125,-2.358068791
ALB,2002,0.779415806,-0.774482947,-0.151335122,0.318272477,0.689598845,-2.358068791
ARE,2002,0.888930747,-0.983461934,1.531973231,-1.080325686,0.579280591,-2.358068791
ARM,2002,1.32750725,-0.724509711,0.777786922,-1.492856747,0.569468227,-2.358068791
ATG,2002,0.882585778,-0.922888314,-0.707105593,-1.092862484,0.64407792,-2.358068791
AZE,2002,1.06395426,-0.170261094,0.219955221,-0.627068687,0.587919545,-2.358068791
BDI,2002,-1.259450692,1.033639589,-1.711552168,0.155531498,1.132644219,-2.358068791
BEN,2002,-1.247909777,0.832232305,-0.351408907,1.732154429,1.062913298,-2.358068791
BFA,2002,-1.536897802,1.436454158,-1.237648395,1.546129589,1.114174264,-2.358068791
BGD,2002,-0.730178549,0.014488444,-0.991286543,-0.248364064,0.88668282,-2.358068791
BGR,2002,1.447502529,-0.903201888,1.014738809,0.131199193,0.351173573,-2.358068791
BHR,2002,0.059311191,-0.968318529,1.859350403,-1.068364078,0.620691732,-2.358068791
BHS,2002,1.27241105,-0.894115845,1.577902824,-1.178221441,0.646900535,-2.358068791
BIH,2002,0.915169592,-1.00314836,-0.17315728,0.123260093,0.370324257,-2.358068791
BLR,2002,1.496455004,-0.978918912,1.078144051,-1.422264694,0.391515895,-2.358068791
BLZ,2002,0.222129586,-0.807798438,-0.067855288,-1.081185345,0.879107537,-2.358068791
BOL,2002,0.307707256,-0.12634522,0.712678924,-0.854464918,0.881342309,-2.358068791
BRA,2002,0.171233005,-0.683622518,1.56840324,-0.089537812,0.661222791,-2.358068791
BRB,2002,1.312814408,-0.90925925,-0.60256536,-1.149752675,0.539971046,-2.358068791
BTN,2002,-1.248344241,-0.100601432,-0.865193009,-0.1920448,0.768493499,-2.358068791
BWA,2002,0.119700695,0.041746573,0.344659665,0.217406539,0.87762624,-2.358068791
CAF,2002,-1.291007935,1.366794495,-0.406703655,0.862933326,1.130999253,-2.358068791
CHN,2002,0.226542701,-0.666964773,-0.378787425,-0.981311576,0.495902748,-2.358068791
CIV,2002,-1.062800117,0.926121415,-0.129737012,1.117257955,1.099466741,-2.358068791
CMR,2002,-0.301459415,0.938236139,-0.006287229,1.450089401,1.065332451,-2.358068791
COD,2002,-0.582185047,1.133586061,-0.484985604,1.028140276,1.151382389,-2.358068791
COG,2002,-0.04668328,0.464247568,0.570812496,1.638976925,1.012367768,-2.358068791
COK,2002,1.173484148,-0.529159789,-0.132788529,-0.676517837,0.899861987,-2.358068791
COL,2002,0.282765452,-0.788112011,1.251018555,-1.053291934,0.71128486,-2.358068791
COM,2002,-0.649276672,0.371872798,-0.84628346,0.936787796,0.989216309,-2.358068791
CPV,2002,-0.747500243,-0.665450432,0.370469855,-1.456979507,0.888742464,-2.358068791
CRI,2002,0.633793642,-0.960746826,0.666525285,-1.038661842,0.638791665,-2.358068791
CUB,2002,1.003570337,-1.019806105,1.295290201,-1.300680402,0.477804582,-2.358068791
CZE,2002,1.47089775,-1.068265001,1.206746909,-0.20148938,0.317036163,-2.358068791
DJI,2002,-1.010152501,0.311299179,1.332885252,-0.653875358,0.923468807,-2.358068791
DMA,2002,1.523876306,-0.874429419,0.84289492,-1.092271331,0.707089569,-2.358068791
DOM,2002,0.39127115,-0.567018301,0.739026827,-0.58865566,0.79124304,-2.358068791
DZA,2002,-0.315837257,-0.571561322,0.655233327,-0.876018781,0.677138852,-2.358068791
ECU,2002,0.63060839,-0.741167456,0.638071343,-0.469986031,0.791045628,-2.358068791
EGY,2002,0.142745099,-0.515530724,-0.178758449,-1.092204689,0.823475505,-2.358068791
ERI,2002,-1.099619967,0.026603168,-0.830644994,0.709069971,1.004184519,-2.358068791
EST,2002,1.662409637,-1.00314836,0.99645659,-1.466352979,0.37909659,-2.358068791
ETH,2002,-1.326667901,0.798916814,-1.423159139,1.707870753,1.116011873,-2.358068791
FJI,2002,0.858851527,-0.804769757,0.081270257,-0.639676243,0.815891101,-2.358068791
FSM,2002,0.301256071,-0.600333792,-1.099994047,0.823099888,0.953447342,-2.358068791
GAB,2002,-0.013868262,0.061432999,1.50065149,-0.097676771,0.927866819,-2.358068791
GEO,2002,1.579778234,-0.666964773,0.249260541,-0.746931311,0.588565603,-2.358068791
GHA,2002,-0.15058166,0.247696879,-0.071843321,1.63160623,0.985794282,-2.358068791
GIN,2002,-1.31846171,1.141157764,-0.69267698,0.980789452,1.084262793,-2.358068791
GMB,2002,-1.124485528,0.433960758,0.125676331,1.434118105,1.082563174,-2.358068791
GNB,2002,-1.30486727,1.321364281,-0.442461523,1.855272849,1.082022814,-2.358068791
GNQ,2002,0.006502933,1.083612825,0.255175376,0.554093799,1.015044232,-2.358068791
GRD,2002,0.413153035,-0.916830952,-0.491348533,-0.921198686,0.677822325,-2.358068791
GTM,2002,-0.528832146,-0.415584253,-0.039132489,-0.701127125,0.971317181,-2.358068791
GUY,2002,0.670761404,-0.474643531,-0.822713737,-0.767426575,0.85407912,-2.358068791
HND,2002,-0.307260015,-0.633649282,-0.012022827,-0.892910837,0.919463815,-2.358068791
HRV,2002,1.324666078,-1.027377808,0.310604552,0.01030259,0.44573418,-2.358068791
HTI,2002,-0.648050014,0.329471265,-0.355934652,0.242474839,0.948441897,-2.358068791
HUN,2002,1.257664788,-1.007691381,0.81565083,-0.139622416,0.364149163,-2.358068791
IDN,2002,0.229251637,-0.423155955,-0.148332895,0.178896509,0.746543701,-2.358068791
IND,2002,-0.493749833,0.135635683,-0.834991502,0.684419626,0.867699485,-2.358068791
IRN,2002,-0.152815108,-0.656364389,0.832992051,-1.347795143,0.588024199,-2.358068791
IRQ,2002,-0.158752076,-0.498872979,0.973514199,-0.402109948,0.953850351,-2.358068791
JAM,2002,1.036598717,-0.824456183,0.240746763,-1.124520247,0.690668268,-2.358068791
JOR,2002,0.981929802,-0.760853883,1.407806499,-0.406286763,0.867043573,-2.358068791
KAZ,2002,1.159598229,-0.576104344,0.41967053,0.031474536,0.61583286,-2.358068791
KEN,2002,0.088140597,0.215895729,-1.177917521,1.336704984,1.026328847,-2.358068791
KGZ,2002,1.205946605,-0.459500127,-0.519040716,-0.751182801,0.751873913,-2.358068791
KHM,2002,-0.823101148,0.168951174,-1.257274894,-0.288584612,0.844219113,-2.358068791
KIR,2002,0.345450992,-0.152089009,-0.151738406,0.632753143,0.909491831,-2.358068791
KNA,2002,0.999386629,-0.816884481,-0.646299294,-1.111020848,0.649966959,-2.358068791
KWT,2002,0.826809304,-0.962261167,2.380348812,-1.117509856,0.653374959,-2.358068791
LAO,2002,-0.823680869,0.353700713,-1.023190806,0.640643695,0.94490822,-2.358068791
LBN,2002,0.789639753,-0.87897244,1.763772042,-1.045633024,0.69151458,-2.358068791
LBR,2002,-0.825755384,1.334993345,-0.083404135,0.835697405,1.128014413,-2.358068791
LBY,2002,0.19739153,-0.742681797,1.333109299,-1.07753235,0.708524702,-2.358068791
LCA,2002,0.563412094,-0.868372057,-0.920801423,-1.058898148,0.646580316,-2.358068791
LKA,2002,0.563299916,-0.90925925,-1.278380102,-0.158038923,0.672621834,-2.358068791
LSO,2002,0.162783139,0.53239289,-1.177648664,0.953963955,0.949304473,-2.358068791
LTU,2002,1.864344654,-0.994062317,0.893932779,-1.466158328,0.448101442,-2.358068791
LVA,2002,1.768383423,-0.953175124,0.939727943,-1.459833522,0.384609234,-2.358068791
MAR,2002,-0.882691284,-0.417098593,0.318670237,0.014712655,0.757549519,-2.358068791
MDA,2002,1.576799193,-0.75328218,-0.138430027,-1.382611063,0.533370197,-2.358068791
MDG,2002,-0.326108853,0.317356541,-0.861025739,0.661219802,1.024896363,-2.358068791
MDV,2002,-0.721531871,-0.679079497,-0.754424275,-0.972609809,0.64763541,-2.358068791
MEX,2002,0.27859981,-0.750253499,1.27647027,-0.268749862,0.773661124,-2.358068791
MHL,2002,0.276030983,-0.509473363,1.018950888,0.64957866,1.041154583,-2.358068791
MKD,2002,1.103329209,-0.927431336,0.50418098,0.03416023,0.489309045,-2.358068791
MLI,2002,-1.467759984,1.501570798,-0.764999284,1.372618138,1.129446022,-2.358068791
MMR,2002,-0.490229052,0.138664364,-0.873213884,-0.006761363,0.796774959,-2.358068791
MNG,2002,0.645968326,-0.330781186,0.556787167,0.036533143,0.703575686,-2.358068791
MOZ,2002,-1.149627079,1.166901552,-0.78063775,1.460406385,1.090090689,-2.358068791
MRT,2002,-0.665276632,0.544507613,-0.331513552,0.638627492,1.019554444,-2.358068791
MUS,2002,0.397667605,-0.892601505,-0.198564186,-1.074918117,0.603805753,-2.358068791
MWI,2002,-0.567729546,1.059383377,-1.438035845,1.616279216,1.115506839,-2.358068791
MYS,2002,0.433943764,-1.009205722,0.760759366,-1.320273229,0.705823527,-2.358068791
NAM,2002,0.176516146,-0.012769684,-0.587554225,-0.666270873,0.903294326,-2.358068791
NER,2002,-1.574276857,1.952844262,-1.372210898,1.187873824,1.233577167,-2.358068791
NGA,2002,-0.421983432,1.453111903,-0.464686965,0.514536763,1.119114496,-2.358068791
NIC,2002,-0.127117218,-0.620020218,0.385615418,-1.200775083,0.853347824,-2.358068791
NIU,2002,1.048998747,-0.529159789,-0.132788529,-0.642327517,1.131436645,-2.358068791
NPL,2002,-1.103037876,-0.077886325,-1.462501755,0.148924198,0.918293075,-2.358068791
NRU,2002,0.61618037,-0.535217151,2.380348812,-0.277655318,0.946849579,-2.358068791
OMN,2002,0.028116096,-0.924402655,1.104581572,-0.962633094,0.789646352,-2.358068791
PAK,2002,-0.936459876,0.406702629,-0.604850637,-0.214628975,1.016726671,-2.358068791
PAN,2002,0.900970389,-0.768425585,0.713171827,-1.046964293,0.743675027,-2.358068791
PER,2002,0.61847792,-0.648792687,1.208584093,-0.581776865,0.790748188,-2.358068791
PHL,2002,0.851657705,-0.59579077,-0.040924863,0.206688434,0.884944202,-2.358068791
PLW,2002,1.28484715,-0.729052733,1.029212231,-0.634737252,0.535339849,-2.358068791
PNG,2002,-1.050674777,-0.102115773,-1.510716625,-0.7948544,0.911276105,-2.358068791
POL,2002,1.30306413,-1.016777424,0.668048803,-0.194659498,0.364036619,-2.358068791
PRK,2002,0.458100086,-0.467071829,0.568706456,-0.724388904,0.632611255,-2.358068791
PRY,2002,0.412893943,-0.654850049,0.435622662,-0.25546126,0.840409955,-2.358068791
QAT,2002,0.576969338,-0.968318529,2.232119455,-1.158603335,0.661377994,-2.358068791
ROU,2002,1.242361563,-0.839599588,0.264450913,-0.101238549,0.42636313,-2.358068791
RUS,2002,1.768543322,-0.883515462,1.185776129,-1.433048507,0.355091939,-2.358068791
RWA,2002,-0.777370079,1.121471337,-1.348820413,0.130712604,1.091306709,-2.358068791
SAU,2002,-0.149982198,-0.84717129,1.497783691,-1.043703623,0.814975834,-2.358068791
SDN,2002,-0.55754825,0.330985605,-0.639757128,-0.219214665,1.058609137,-2.358068791
SEN,2002,-1.228997084,0.599023871,-0.281013405,1.007365303,1.036363132,-2.358068791
SLB,2002,-0.695493787,-0.688165539,-1.356886098,-0.262605327,0.97628986,-2.358068791
SLE,2002,-1.226697609,2.095192268,-0.482565899,1.083921899,1.038862542,-2.358068791
SLV,2002,-0.12174241,-0.695737242,0.588601811,-0.259737912,0.839533626,-2.358068791
SOM,2002,-1.242206667,1.471283989,-0.577516929,1.086643286,1.2051565,-2.358068791
SRB,2002,1.430709694,-0.969832869,0.283942984,0.316955503,0.38193568,-2.358068791
STP,2002,-0.454263135,-0.068800282,0.388796883,1.624952522,1.094586197,-2.358068791
SUR,2002,0.240801065,-0.703308944,0.883312961,-0.846614601,0.783914864,-2.358068791
SVK,2002,1.466791767,-1.006177041,0.409319569,-0.109929205,0.371704322,-2.358068791
SVN,2002,1.580830423,-1.069779341,0.178282517,-0.306577619,0.330924959,-2.358068791
SWZ,2002,0.095207535,0.638396723,-1.095737158,-0.011997919,0.962643674,-2.358068791
SYC,2002,0.861595419,-0.936517379,0.179133895,-0.74297264,0.612180303,-2.358068791
SYR,2002,0.18979232,-0.819913161,0.260059596,-0.640118949,0.895943732,-2.358068791
TCD,2002,-1.51010769,1.53791497,-1.128134324,1.288666461,1.166284935,-2.358068791
TGO,2002,-0.915741728,0.56570838,-0.585627423,1.24862964,1.023589227,-2.358068791
THA,2002,0.364052878,-0.842628269,-0.588988125,-0.559715237,0.506362078,-2.358068791
TJK,2002,0.803662277,-0.068800282,-0.912914976,0.101552708,0.901177604,-2.358068791
TKM,2002,0.645283326,-0.202062245,-0.023135548,-0.676562705,0.752287132,-2.358068791
TLS,2002,-0.71816826,0.317356541,-0.981294056,-0.113601681,1.057590714,-2.358068791
TON,2002,0.60460298,-0.901687548,-1.066879931,-0.282651914,0.918075592,-2.358068791
TTO,2002,1.02672448,-0.729052733,0.387676649,-0.98851949,0.578690206,-2.358068791
TUN,2002,-0.096309372,-0.748739159,0.776263404,-1.359394492,0.605929871,-2.358068791
TUR,2002,0.426796673,-0.648792687,0.855665587,-0.427073595,0.722247822,-2.358068791
TUV,2002,0.153820925,-0.53370281,-0.001671866,-0.246245641,0.930078308,-2.358068791
TZA,2002,-0.393661354,0.582366125,-1.068000165,0.43116093,1.081355457,-2.358068791
UGA,2002,-0.429780317,0.84889005,-1.400395985,0.471440484,1.191251567,-2.358068791
UKR,2002,1.718542479,-0.892601505,0.914321037,-1.401461542,0.348948679,-2.358068791
UZB,2002,1.250799948,-0.327752505,0.009396046,-0.686628578,0.729848741,-2.358068791
VCT,2002,0.299539951,-0.812341459,-0.043210141,-0.885346001,0.730555717,-2.358068791
VEN,2002,0.417693336,-0.836570907,1.837080152,-0.676725442,0.753481517,-2.358068791
VNM,2002,0.404280198,-0.729052733,-0.957455478,-0.470314639,0.64725511,-2.358068791
VUT,2002,-0.242740249,-0.718452349,-1.104250936,0.221699687,0.933287681,-2.358068791
WSM,2002,0.664714353,-0.839599588,-1.117424887,-0.10589982,0.957072245,-2.358068791
